event_time,user_id,event_type,transaction_category,miles_amount,platform,utm_source,country
5/2/2025,u_0094,like,,,android,organic,ID
3/25/2025,u_0045,miles_redeemed,hotel,904,ios,google,ID
4/30/2025,u_0003,reward_search,shopee,,android,organic,MY
4/11/2025,u_0068,miles_earned,shopping,935,android,organic,TH
5/10/2025,u_0048,reward_search,shopee,,ios,facebook,SG
3/26/2025,u_0071,miles_earned,shopping,977,ios,facebook,TH
5/14/2025,u_0010,miles_redeemed,flight,2266,android,tiktok,MY
5/19/2025,u_0027,miles_earned,dining,527,web,tiktok,SG
3/13/2025,u_0004,miles_earned,ecommerce,105,ios,facebook,SG
3/17/2025,u_0040,miles_earned,ecommerce,83,android,tiktok,MY
5/25/2025,u_0086,reward_search,apple,,android,facebook,PH
3/24/2025,u_0028,miles_earned,dining,597,ios,referral,SG
4/6/2025,u_0095,miles_earned,ecommerce,109,android,facebook,MY
4/18/2025,u_0068,miles_earned,ecommerce,85,web,organic,TH
3/31/2025,u_0018,miles_earned,ecommerce,93,android,google,PH
5/24/2025,u_0040,miles_earned,shopping,898,ios,tiktok,MY
4/24/2025,u_0064,share,,,web,tiktok,ID
5/4/2025,u_0067,miles_redeemed,hotel,1047,web,referral,MY
4/30/2025,u_0068,miles_earned,ecommerce,85,web,organic,TH
5/1/2025,u_0004,miles_earned,shopping,1046,ios,facebook,SG
4/29/2025,u_0014,share,,,android,tiktok,ID
4/8/2025,u_0054,miles_earned,dining,568,android,referral,ID
5/22/2025,u_0089,miles_earned,shopping,1012,web,tiktok,TH
5/2/2025,u_0066,miles_earned,dining,537,ios,referral,PH
5/20/2025,u_0050,reward_search,shopee,,ios,tiktok,SG
5/10/2025,u_0022,miles_earned,dining,533,web,facebook,SG
4/3/2025,u_0037,share,,,ios,google,TH
5/2/2025,u_0002,miles_earned,ecommerce,116,android,facebook,TH
3/15/2025,u_0072,share,,,android,referral,ID
3/19/2025,u_0086,share,,,android,facebook,PH
3/18/2025,u_0060,miles_redeemed,flight,1817,ios,organic,PH
4/4/2025,u_0069,miles_earned,ecommerce,108,android,referral,TH
3/24/2025,u_0045,reward_search,shopee,,web,google,ID
5/9/2025,u_0070,miles_earned,ecommerce,95,web,google,PH
4/22/2025,u_0050,miles_redeemed,hotel,1166,android,tiktok,SG
4/14/2025,u_0087,miles_earned,dining,453,ios,organic,SG
3/20/2025,u_0002,reward_search,apple,,android,facebook,TH
4/11/2025,u_0001,miles_earned,dining,441,web,organic,SG
3/24/2025,u_0050,miles_earned,ecommerce,118,web,tiktok,SG
5/4/2025,u_0094,miles_earned,dining,449,web,organic,ID
5/9/2025,u_0034,miles_earned,shopping,985,ios,facebook,MY
5/4/2025,u_0056,reward_search,lululemon,,ios,facebook,PH
6/5/2025,u_0010,reward_search,apple,,ios,tiktok,MY
4/26/2025,u_0017,miles_earned,ecommerce,118,web,google,PH
4/20/2025,u_0074,miles_earned,dining,562,android,google,MY
3/20/2025,u_0005,miles_earned,shopping,961,ios,tiktok,ID
4/5/2025,u_0026,miles_earned,shopping,1022,web,tiktok,MY
4/17/2025,u_0072,reward_search,apple,,android,referral,ID
3/12/2025,u_0057,miles_earned,ecommerce,104,ios,organic,TH
4/9/2025,u_0044,miles_earned,dining,587,ios,organic,SG
3/8/2025,u_0095,reward_search,apple,,web,facebook,MY
3/20/2025,u_0081,miles_redeemed,flight,1714,web,organic,TH
5/20/2025,u_0064,miles_earned,ecommerce,88,ios,tiktok,ID
6/2/2025,u_0012,miles_redeemed,flight,1814,web,facebook,PH
4/22/2025,u_0050,reward_search,apple,,android,tiktok,SG
4/21/2025,u_0062,miles_earned,ecommerce,109,web,facebook,MY
5/8/2025,u_0024,like,,,web,facebook,MY
4/14/2025,u_0076,reward_search,shopee,,android,organic,TH
5/22/2025,u_0079,miles_earned,shopping,988,ios,referral,SG
4/20/2025,u_0072,miles_earned,ecommerce,98,ios,referral,ID
3/15/2025,u_0092,share,,,ios,referral,ID
3/10/2025,u_0035,reward_search,lululemon,,android,organic,SG
5/15/2025,u_0060,miles_earned,dining,542,web,organic,PH
4/3/2025,u_0026,miles_earned,dining,427,ios,tiktok,MY
4/1/2025,u_0013,miles_earned,dining,560,android,organic,PH
4/25/2025,u_0034,share,,,web,facebook,MY
3/23/2025,u_0055,miles_earned,dining,408,ios,facebook,MY
4/18/2025,u_0017,share,,,ios,google,PH
5/13/2025,u_0078,miles_earned,ecommerce,108,web,referral,SG
5/15/2025,u_0061,share,,,web,referral,PH
4/26/2025,u_0020,miles_earned,shopping,1152,ios,facebook,TH
3/18/2025,u_0021,miles_earned,shopping,856,web,facebook,PH
3/18/2025,u_0060,miles_earned,ecommerce,111,ios,organic,PH
5/16/2025,u_0089,like,,,web,tiktok,TH
5/20/2025,u_0005,miles_earned,ecommerce,80,android,tiktok,ID
4/9/2025,u_0099,miles_earned,dining,520,web,facebook,SG
5/20/2025,u_0028,miles_redeemed,hotel,1139,android,referral,SG
3/11/2025,u_0092,miles_earned,dining,450,web,referral,ID
5/11/2025,u_0060,miles_earned,dining,498,android,organic,PH
4/26/2025,u_0004,miles_earned,shopping,832,android,facebook,SG
6/4/2025,u_0070,miles_earned,ecommerce,116,ios,google,PH
3/17/2025,u_0020,miles_earned,dining,588,ios,facebook,TH
5/21/2025,u_0012,miles_redeemed,flight,2320,android,facebook,PH
5/14/2025,u_0080,miles_earned,ecommerce,95,android,organic,MY
4/3/2025,u_0062,reward_search,apple,,web,facebook,MY
6/5/2025,u_0054,miles_earned,shopping,943,web,referral,ID
4/17/2025,u_0084,miles_earned,shopping,1108,web,facebook,PH
4/8/2025,u_0068,reward_search,shopee,,web,organic,TH
5/20/2025,u_0058,miles_earned,dining,471,web,google,SG
4/16/2025,u_0056,miles_earned,shopping,1016,android,facebook,PH
6/5/2025,u_0015,miles_earned,ecommerce,98,web,organic,SG
5/16/2025,u_0060,miles_redeemed,hotel,808,ios,organic,PH
3/29/2025,u_0057,miles_earned,ecommerce,118,android,organic,TH
5/19/2025,u_0008,miles_redeemed,flight,1732,ios,google,SG
4/29/2025,u_0038,miles_earned,shopping,948,ios,tiktok,TH
4/8/2025,u_0013,share,,,web,organic,PH
5/10/2025,u_0091,like,,,android,facebook,ID
5/3/2025,u_0033,miles_earned,dining,529,web,google,TH
3/22/2025,u_0031,miles_earned,shopping,1030,ios,facebook,PH
3/20/2025,u_0085,miles_redeemed,flight,1666,ios,facebook,ID
3/26/2025,u_0062,reward_search,apple,,android,facebook,MY
3/26/2025,u_0099,miles_earned,ecommerce,97,android,facebook,SG
3/13/2025,u_0016,share,,,android,referral,ID
4/8/2025,u_0041,miles_earned,dining,567,web,google,MY
4/2/2025,u_0026,miles_earned,dining,422,ios,tiktok,MY
4/25/2025,u_0099,miles_redeemed,flight,1924,ios,facebook,SG
4/5/2025,u_0087,reward_search,apple,,ios,organic,SG
5/10/2025,u_0048,like,,,ios,facebook,SG
4/2/2025,u_0005,miles_earned,ecommerce,118,android,tiktok,ID
3/31/2025,u_0089,miles_earned,ecommerce,106,android,tiktok,TH
5/24/2025,u_0015,like,,,ios,organic,SG
6/4/2025,u_0094,miles_earned,ecommerce,105,web,organic,ID
5/7/2025,u_0038,miles_redeemed,hotel,1182,android,tiktok,TH
3/16/2025,u_0086,share,,,ios,facebook,PH
6/2/2025,u_0076,share,,,web,organic,TH
5/17/2025,u_0065,share,,,web,google,PH
5/29/2025,u_0022,miles_earned,ecommerce,101,ios,facebook,SG
6/5/2025,u_0029,miles_earned,shopping,1180,ios,referral,ID
5/24/2025,u_0063,share,,,android,organic,MY
3/19/2025,u_0003,miles_earned,ecommerce,81,web,organic,MY
5/24/2025,u_0019,miles_earned,ecommerce,85,android,facebook,SG
3/30/2025,u_0078,miles_earned,ecommerce,111,ios,referral,SG
5/10/2025,u_0058,miles_earned,dining,450,android,google,SG
5/21/2025,u_0018,miles_earned,shopping,1037,ios,google,PH
5/15/2025,u_0088,miles_earned,ecommerce,113,android,google,ID
5/7/2025,u_0017,like,,,android,google,PH
4/20/2025,u_0073,reward_search,shopee,,android,facebook,ID
4/28/2025,u_0006,like,,,ios,organic,MY
4/1/2025,u_0007,miles_redeemed,hotel,820,android,facebook,PH
4/14/2025,u_0060,reward_search,shopee,,ios,organic,PH
4/17/2025,u_0010,miles_redeemed,flight,2399,ios,tiktok,MY
5/3/2025,u_0070,miles_earned,ecommerce,113,ios,google,PH
5/26/2025,u_0017,like,,,ios,google,PH
3/16/2025,u_0056,miles_redeemed,flight,2270,web,facebook,PH
4/23/2025,u_0036,miles_earned,dining,516,android,google,SG
4/1/2025,u_0008,miles_earned,ecommerce,85,ios,google,SG
5/31/2025,u_0040,miles_earned,dining,400,ios,tiktok,MY
4/10/2025,u_0032,miles_earned,shopping,960,ios,google,SG
6/1/2025,u_0056,miles_redeemed,flight,1717,android,facebook,PH
4/6/2025,u_0073,miles_earned,ecommerce,106,android,facebook,ID
3/8/2025,u_0090,reward_search,shopee,,ios,google,MY
5/16/2025,u_0012,miles_earned,ecommerce,112,ios,facebook,PH
5/12/2025,u_0045,share,,,ios,google,ID
5/12/2025,u_0078,reward_search,lululemon,,android,referral,SG
4/18/2025,u_0077,miles_earned,shopping,1107,ios,facebook,SG
5/6/2025,u_0073,miles_earned,dining,436,web,facebook,ID
4/9/2025,u_0069,miles_earned,dining,501,android,referral,TH
3/13/2025,u_0013,share,,,web,organic,PH
4/24/2025,u_0042,share,,,web,tiktok,PH
3/27/2025,u_0022,miles_earned,dining,542,web,facebook,SG
4/15/2025,u_0092,miles_redeemed,flight,2159,web,referral,ID
3/26/2025,u_0006,miles_earned,ecommerce,118,android,organic,MY
4/1/2025,u_0032,miles_earned,ecommerce,113,android,google,SG
5/21/2025,u_0045,reward_search,lululemon,,web,google,ID
4/7/2025,u_0095,miles_earned,ecommerce,96,ios,facebook,MY
4/28/2025,u_0074,reward_search,apple,,ios,google,MY
4/27/2025,u_0059,miles_earned,dining,446,android,referral,SG
4/20/2025,u_0072,miles_earned,ecommerce,87,android,referral,ID
4/7/2025,u_0007,miles_earned,dining,555,ios,facebook,PH
5/8/2025,u_0094,share,,,ios,organic,ID
3/12/2025,u_0022,miles_earned,ecommerce,103,android,facebook,SG
3/16/2025,u_0008,reward_search,lululemon,,ios,google,SG
5/17/2025,u_0007,miles_earned,dining,546,web,facebook,PH
4/18/2025,u_0059,miles_earned,dining,500,web,referral,SG
3/19/2025,u_0015,miles_earned,shopping,898,web,organic,SG
5/24/2025,u_0007,miles_earned,shopping,939,web,facebook,PH
4/16/2025,u_0015,miles_earned,ecommerce,116,android,organic,SG
3/7/2025,u_0026,miles_earned,ecommerce,82,ios,tiktok,MY
6/2/2025,u_0027,share,,,ios,tiktok,SG
3/26/2025,u_0095,miles_earned,ecommerce,87,android,facebook,MY
5/8/2025,u_0013,reward_search,apple,,web,organic,PH
3/19/2025,u_0083,miles_redeemed,hotel,959,ios,facebook,PH
5/5/2025,u_0068,miles_redeemed,flight,1819,android,organic,TH
3/22/2025,u_0002,share,,,android,facebook,TH
5/30/2025,u_0013,miles_redeemed,hotel,1058,ios,organic,PH
4/1/2025,u_0087,share,,,web,organic,SG
5/5/2025,u_0031,miles_earned,ecommerce,96,android,facebook,PH
3/30/2025,u_0089,like,,,ios,tiktok,TH
4/10/2025,u_0055,miles_earned,shopping,1176,web,facebook,MY
5/28/2025,u_0089,miles_earned,ecommerce,111,android,tiktok,TH
3/22/2025,u_0063,miles_earned,shopping,879,ios,organic,MY
4/12/2025,u_0041,miles_earned,shopping,1077,android,google,MY
4/4/2025,u_0048,reward_search,lululemon,,android,facebook,SG
5/9/2025,u_0045,miles_earned,dining,516,ios,google,ID
3/28/2025,u_0045,miles_earned,dining,500,android,google,ID
5/5/2025,u_0031,miles_earned,shopping,1004,android,facebook,PH
5/10/2025,u_0070,miles_earned,ecommerce,116,ios,google,PH
3/7/2025,u_0042,miles_earned,ecommerce,80,web,tiktok,PH
4/19/2025,u_0055,miles_earned,ecommerce,114,ios,facebook,MY
3/19/2025,u_0057,miles_earned,ecommerce,96,web,organic,TH
3/28/2025,u_0083,miles_redeemed,flight,1710,web,facebook,PH
5/8/2025,u_0005,miles_earned,shopping,965,android,tiktok,ID
3/8/2025,u_0065,miles_earned,ecommerce,105,android,google,PH
5/9/2025,u_0056,share,,,ios,facebook,PH
5/20/2025,u_0078,reward_search,lululemon,,android,referral,SG
6/4/2025,u_0080,miles_earned,ecommerce,95,web,organic,MY
4/14/2025,u_0023,miles_earned,ecommerce,112,android,google,TH
3/19/2025,u_0029,miles_redeemed,flight,1858,ios,referral,ID
3/14/2025,u_0063,miles_earned,dining,572,ios,organic,MY
4/11/2025,u_0087,miles_redeemed,hotel,1022,web,organic,SG
5/12/2025,u_0097,miles_redeemed,flight,1908,android,tiktok,MY
3/17/2025,u_0064,reward_search,apple,,android,tiktok,ID
4/5/2025,u_0060,miles_earned,ecommerce,113,web,organic,PH
5/26/2025,u_0093,miles_earned,shopping,1197,web,referral,MY
3/20/2025,u_0057,share,,,android,organic,TH
5/16/2025,u_0023,miles_earned,dining,479,ios,google,TH
5/14/2025,u_0029,miles_earned,ecommerce,87,ios,referral,ID
3/19/2025,u_0007,miles_earned,ecommerce,82,ios,facebook,PH
6/5/2025,u_0056,miles_earned,dining,519,web,facebook,PH
3/20/2025,u_0056,share,,,web,facebook,PH
4/24/2025,u_0022,miles_earned,ecommerce,81,android,facebook,SG
3/8/2025,u_0011,reward_search,shopee,,web,referral,PH
5/5/2025,u_0066,miles_earned,shopping,1051,web,referral,PH
4/16/2025,u_0034,miles_earned,ecommerce,107,web,facebook,MY
5/11/2025,u_0088,miles_earned,ecommerce,119,android,google,ID
5/3/2025,u_0015,like,,,android,organic,SG
3/21/2025,u_0019,miles_earned,shopping,1043,web,facebook,SG
4/13/2025,u_0069,miles_earned,ecommerce,118,web,referral,TH
5/8/2025,u_0026,reward_search,shopee,,android,tiktok,MY
5/24/2025,u_0076,miles_earned,shopping,858,android,organic,TH
3/15/2025,u_0078,miles_redeemed,flight,2096,web,referral,SG
3/16/2025,u_0068,share,,,web,organic,TH
5/14/2025,u_0017,share,,,android,google,PH
4/29/2025,u_0005,miles_earned,shopping,808,web,tiktok,ID
4/11/2025,u_0059,miles_earned,ecommerce,109,web,referral,SG
6/2/2025,u_0033,reward_search,shopee,,ios,google,TH
4/5/2025,u_0080,miles_redeemed,flight,1749,android,organic,MY
3/20/2025,u_0053,miles_earned,ecommerce,88,android,tiktok,TH
4/1/2025,u_0032,miles_earned,ecommerce,107,android,google,SG
3/15/2025,u_0023,miles_earned,ecommerce,106,ios,google,TH
4/26/2025,u_0052,miles_earned,ecommerce,82,web,referral,SG
4/30/2025,u_0081,reward_search,apple,,android,organic,TH
5/1/2025,u_0021,miles_earned,ecommerce,109,android,facebook,PH
5/16/2025,u_0038,reward_search,lululemon,,android,tiktok,TH
5/9/2025,u_0051,miles_redeemed,flight,2000,web,facebook,SG
5/23/2025,u_0067,miles_earned,shopping,1048,web,referral,MY
5/6/2025,u_0061,reward_search,lululemon,,ios,referral,PH
4/4/2025,u_0080,miles_earned,shopping,813,android,organic,MY
4/23/2025,u_0081,miles_earned,ecommerce,99,web,organic,TH
4/22/2025,u_0023,miles_earned,shopping,966,android,google,TH
5/14/2025,u_0073,miles_earned,ecommerce,86,ios,facebook,ID
4/3/2025,u_0001,like,,,web,organic,SG
3/12/2025,u_0069,like,,,web,referral,TH
5/27/2025,u_0040,miles_earned,shopping,1070,web,tiktok,MY
6/1/2025,u_0047,miles_earned,ecommerce,113,ios,organic,TH
4/21/2025,u_0015,share,,,ios,organic,SG
3/18/2025,u_0053,miles_redeemed,flight,2398,ios,tiktok,TH
4/21/2025,u_0044,miles_earned,dining,549,ios,organic,SG
4/30/2025,u_0035,miles_earned,dining,470,web,organic,SG
4/24/2025,u_0037,reward_search,lululemon,,ios,google,TH
6/3/2025,u_0040,miles_redeemed,flight,1995,ios,tiktok,MY
6/4/2025,u_0089,reward_search,apple,,web,tiktok,TH
5/30/2025,u_0076,share,,,android,organic,TH
3/19/2025,u_0004,miles_earned,ecommerce,102,android,facebook,SG
5/24/2025,u_0086,miles_earned,ecommerce,83,ios,facebook,PH
4/28/2025,u_0087,miles_earned,shopping,1199,ios,organic,SG
4/9/2025,u_0036,reward_search,lululemon,,ios,google,SG
5/8/2025,u_0053,miles_earned,shopping,1150,web,tiktok,TH
5/15/2025,u_0078,like,,,android,referral,SG
6/1/2025,u_0042,share,,,android,tiktok,PH
5/16/2025,u_0073,reward_search,lululemon,,web,facebook,ID
3/9/2025,u_0077,reward_search,apple,,ios,facebook,SG
3/13/2025,u_0068,miles_redeemed,flight,2243,web,organic,TH
3/31/2025,u_0039,miles_earned,ecommerce,113,web,google,SG
3/11/2025,u_0069,miles_earned,ecommerce,88,android,referral,TH
3/13/2025,u_0056,miles_earned,shopping,902,web,facebook,PH
5/17/2025,u_0085,miles_earned,dining,598,web,facebook,ID
4/22/2025,u_0077,miles_earned,shopping,1199,ios,facebook,SG
5/3/2025,u_0074,share,,,web,google,MY
4/21/2025,u_0074,miles_earned,dining,506,ios,google,MY
4/14/2025,u_0013,miles_redeemed,flight,1759,ios,organic,PH
5/10/2025,u_0017,miles_earned,ecommerce,92,android,google,PH
3/15/2025,u_0077,miles_earned,shopping,911,web,facebook,SG
4/25/2025,u_0023,reward_search,apple,,ios,google,TH
5/2/2025,u_0092,miles_earned,ecommerce,110,ios,referral,ID
4/1/2025,u_0024,miles_earned,shopping,1101,ios,facebook,MY
4/4/2025,u_0033,reward_search,shopee,,ios,google,TH
4/22/2025,u_0029,miles_earned,dining,539,web,referral,ID
3/26/2025,u_0031,miles_earned,ecommerce,111,android,facebook,PH
5/19/2025,u_0017,miles_earned,dining,548,web,google,PH
4/25/2025,u_0090,share,,,android,google,MY
4/12/2025,u_0058,share,,,android,google,SG
5/3/2025,u_0072,miles_earned,ecommerce,111,android,referral,ID
5/21/2025,u_0086,miles_earned,dining,460,ios,facebook,PH
5/8/2025,u_0045,miles_earned,shopping,883,android,google,ID
3/13/2025,u_0013,miles_earned,shopping,1108,web,organic,PH
5/9/2025,u_0026,reward_search,shopee,,android,tiktok,MY
5/12/2025,u_0040,miles_earned,dining,528,ios,tiktok,MY
5/23/2025,u_0000,reward_search,shopee,,android,facebook,MY
3/13/2025,u_0098,miles_earned,shopping,821,android,facebook,MY
3/15/2025,u_0035,share,,,android,organic,SG
4/15/2025,u_0006,miles_earned,dining,464,ios,organic,MY
4/17/2025,u_0004,miles_earned,shopping,861,ios,facebook,SG
5/1/2025,u_0020,miles_earned,ecommerce,95,ios,facebook,TH
4/4/2025,u_0071,reward_search,lululemon,,ios,facebook,TH
5/13/2025,u_0065,miles_earned,ecommerce,114,web,google,PH
5/13/2025,u_0091,reward_search,lululemon,,ios,facebook,ID
3/18/2025,u_0063,miles_earned,shopping,874,android,organic,MY
5/10/2025,u_0019,miles_earned,ecommerce,85,android,facebook,SG
5/9/2025,u_0073,miles_earned,shopping,1002,web,facebook,ID
3/22/2025,u_0074,miles_earned,ecommerce,80,android,google,MY
6/1/2025,u_0023,miles_redeemed,flight,1999,web,google,TH
4/23/2025,u_0040,miles_earned,shopping,999,web,tiktok,MY
5/17/2025,u_0007,reward_search,shopee,,web,facebook,PH
5/11/2025,u_0062,miles_earned,ecommerce,118,ios,facebook,MY
3/22/2025,u_0086,miles_earned,ecommerce,106,web,facebook,PH
3/19/2025,u_0058,reward_search,apple,,android,google,SG
5/17/2025,u_0094,miles_earned,shopping,816,web,organic,ID
4/1/2025,u_0076,like,,,android,organic,TH
5/26/2025,u_0023,miles_earned,shopping,883,ios,google,TH
5/16/2025,u_0041,miles_earned,dining,481,web,google,MY
3/10/2025,u_0095,miles_earned,ecommerce,82,web,facebook,MY
5/19/2025,u_0071,reward_search,shopee,,android,facebook,TH
4/1/2025,u_0027,miles_earned,dining,481,web,tiktok,SG
3/13/2025,u_0006,miles_earned,ecommerce,82,web,organic,MY
5/10/2025,u_0061,miles_earned,shopping,1153,android,referral,PH
4/28/2025,u_0032,miles_earned,ecommerce,117,android,google,SG
3/14/2025,u_0071,miles_earned,ecommerce,87,android,facebook,TH
4/17/2025,u_0043,miles_earned,ecommerce,117,android,referral,ID
4/9/2025,u_0092,miles_redeemed,hotel,807,web,referral,ID
4/21/2025,u_0066,reward_search,lululemon,,web,referral,PH
4/27/2025,u_0052,reward_search,shopee,,web,referral,SG
4/9/2025,u_0025,miles_redeemed,flight,1789,web,google,ID
3/30/2025,u_0082,miles_earned,ecommerce,89,android,tiktok,SG
3/17/2025,u_0012,reward_search,apple,,android,facebook,PH
4/28/2025,u_0032,miles_earned,shopping,870,ios,google,SG
5/11/2025,u_0004,miles_earned,dining,596,ios,facebook,SG
3/28/2025,u_0068,miles_earned,shopping,1051,ios,organic,TH
4/22/2025,u_0006,reward_search,lululemon,,ios,organic,MY
3/11/2025,u_0027,miles_redeemed,hotel,1093,android,tiktok,SG
5/24/2025,u_0081,like,,,ios,organic,TH
3/29/2025,u_0001,miles_earned,shopping,861,ios,organic,SG
4/19/2025,u_0055,miles_earned,ecommerce,86,ios,facebook,MY
4/11/2025,u_0081,miles_redeemed,flight,1609,web,organic,TH
3/21/2025,u_0087,miles_redeemed,hotel,1003,web,organic,SG
5/30/2025,u_0096,reward_search,shopee,,ios,facebook,MY
5/24/2025,u_0032,miles_redeemed,flight,2073,android,google,SG
4/26/2025,u_0075,miles_earned,ecommerce,111,ios,organic,MY
5/29/2025,u_0004,share,,,web,facebook,SG
5/13/2025,u_0082,miles_earned,shopping,1028,web,tiktok,SG
4/14/2025,u_0027,miles_earned,dining,565,web,tiktok,SG
4/5/2025,u_0045,miles_earned,ecommerce,94,web,google,ID
4/14/2025,u_0008,reward_search,lululemon,,android,google,SG
5/11/2025,u_0086,miles_earned,ecommerce,94,ios,facebook,PH
4/1/2025,u_0046,miles_earned,ecommerce,100,android,google,SG
3/14/2025,u_0055,like,,,web,facebook,MY
4/10/2025,u_0051,miles_earned,shopping,938,ios,facebook,SG
4/22/2025,u_0075,miles_earned,dining,553,web,organic,MY
5/28/2025,u_0008,share,,,ios,google,SG
3/24/2025,u_0082,miles_earned,dining,408,web,tiktok,SG
5/19/2025,u_0084,miles_earned,dining,574,android,facebook,PH
6/4/2025,u_0026,miles_redeemed,flight,1665,ios,tiktok,MY
6/1/2025,u_0093,miles_earned,shopping,1069,ios,referral,MY
3/14/2025,u_0025,miles_earned,ecommerce,80,android,google,ID
4/18/2025,u_0027,miles_earned,dining,440,ios,tiktok,SG
4/2/2025,u_0056,miles_redeemed,hotel,1083,android,facebook,PH
5/22/2025,u_0033,miles_redeemed,hotel,873,ios,google,TH
4/6/2025,u_0018,miles_redeemed,flight,2282,ios,google,PH
4/26/2025,u_0062,miles_earned,dining,456,ios,facebook,MY
3/8/2025,u_0086,miles_redeemed,flight,2005,android,facebook,PH
3/25/2025,u_0052,miles_earned,ecommerce,110,web,referral,SG
4/27/2025,u_0095,miles_earned,dining,549,web,facebook,MY
4/4/2025,u_0002,miles_earned,shopping,894,web,facebook,TH
5/2/2025,u_0055,reward_search,apple,,web,facebook,MY
4/18/2025,u_0041,miles_earned,shopping,808,android,google,MY
4/30/2025,u_0009,miles_earned,shopping,1031,ios,google,TH
4/21/2025,u_0069,miles_earned,dining,586,web,referral,TH
5/16/2025,u_0053,miles_earned,dining,521,android,tiktok,TH
3/25/2025,u_0021,miles_earned,dining,442,web,facebook,PH
5/27/2025,u_0029,miles_earned,shopping,913,android,referral,ID
